Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Season
124.0,Chris Copeland,28.0,NYK,PF,9.0,1.0,93.0,13.7,0.599,0.767,0.067,2.4,9.7,5.7,1.9,3.0,0.0,11.5,18.1,0.1,0.2,0.3,0.147,3.2,-0.1,3.1,0.1,,2012-13
125.0,Mike Dunleavy,32.0,MIL,SF,4.0,0.0,91.0,24.7,0.721,0.533,0.3,3.8,18.7,10.8,17.4,1.2,0.0,8.1,19.1,0.4,0.0,0.4,0.224,7.4,1.8,9.2,0.3,,2012-13
126.0,Jeremy Lin,24.0,HOU,PG,4.0,3.0,84.0,-0.4,0.322,0.5,0.083,0.0,10.8,5.3,14.8,1.2,1.1,24.3,17.2,-0.3,0.0,-0.3,-0.173,-7.5,-2.2,-9.7,-0.2,,2012-13
127.0,Metta World Peace,33.0,LAL,SF,3.0,3.0,84.0,4.5,0.312,0.5,0.071,8.2,7.1,7.6,9.4,1.2,0.9,9.4,17.7,-0.2,0.0,-0.2,-0.128,-3.2,-2.5,-5.7,-0.1,,2012-13
128.0,Kris Humphries,27.0,BRK,PF,7.0,0.0,83.0,13.6,0.455,0.0,0.226,14.1,19.1,16.6,2.1,0.7,2.6,5.5,20.5,0.1,0.1,0.1,0.086,-2.7,-1.6,-4.3,0.0,,2012-13
129.0,Earl Clark,25.0,LAL,PF,4.0,1.0,82.0,1.2,0.368,0.211,0.0,2.8,14.5,8.5,1.9,0.6,0.9,24.0,14.3,-0.3,0.0,-0.3,-0.159,-6.8,-2.7,-9.5,-0.2,,2012-13
130.0,Andrew Goudelock,24.0,LAL,SG,3.0,2.0,80.0,12.4,0.488,0.278,0.056,1.4,6.0,3.6,7.2,3.3,0.0,9.8,23.9,-0.1,0.0,-0.1,-0.03,-3.2,0.1,-3.1,0.0,,2012-13
131.0,Antawn Jamison,36.0,LAL,PF,4.0,0.0,79.0,10.0,0.566,0.522,0.261,1.4,9.1,5.2,2.1,0.7,1.8,10.5,17.0,0.0,0.0,0.0,0.015,-1.1,-1.1,-2.3,0.0,,2012-13
132.0,DeJuan Blair,23.0,SAS,PF,12.0,0.0,76.0,31.2,0.619,0.0,0.265,9.4,26.3,18.1,18.7,3.5,1.0,2.6,24.2,0.4,0.2,0.6,0.348,3.2,4.3,7.5,0.2,,2012-13
133.0,Steve Blake,32.0,LAL,PG,2.0,2.0,75.0,12.1,0.492,0.429,0.036,0.0,12.7,6.2,11.7,2.8,2.9,12.3,20.2,0.0,0.0,0.0,-0.008,-0.4,2.1,1.7,0.1,,2012-13
134.0,Marquis Teague,19.0,CHI,PG,8.0,0.0,72.0,4.4,0.294,0.294,0.0,0.0,5.3,2.6,26.0,1.5,1.2,10.5,12.5,-0.1,0.0,-0.1,-0.049,-5.7,0.8,-4.9,-0.1,,2012-13
135.0,Joel Anthony,30.0,MIA,C,14.0,0.0,71.0,6.4,0.3,0.0,0.0,17.7,18.8,18.3,0.0,1.5,4.8,23.1,8.9,0.0,0.1,0.1,0.047,-4.9,-0.7,-5.6,-0.1,,2012-13
136.0,Jeff Ayres,25.0,IND,PF,9.0,0.0,71.0,2.0,0.333,0.042,0.0,6.9,22.2,14.9,2.5,0.0,2.3,11.1,17.8,-0.2,0.1,-0.1,-0.052,-8.0,-1.5,-9.5,-0.1,,2012-13
137.0,JJ Redick,28.0,MIL,SG,4.0,0.0,69.0,8.3,0.551,0.48,0.12,0.0,5.7,2.7,13.6,0.8,0.0,18.6,22.1,0.0,0.0,-0.1,-0.042,-3.0,-1.3,-4.4,0.0,,2012-13
138.0,DeAndre Liggins,24.0,OKC,SG,8.0,0.0,68.0,3.2,0.372,0.556,0.444,0.0,22.9,11.6,8.7,0.8,1.3,15.7,8.6,-0.1,0.1,0.0,0.008,-5.9,1.2,-4.7,0.0,,2012-13
139.0,Anthony Tolliver,27.0,ATL,SF,6.0,0.0,68.0,15.2,0.783,0.786,0.214,4.7,9.9,7.2,2.6,0.8,1.2,6.1,11.4,0.2,0.0,0.2,0.169,3.9,1.3,5.2,0.1,,2012-13
140.0,Richard Hamilton,34.0,CHI,SG,4.0,0.0,68.0,7.6,0.452,0.259,0.148,0.0,5.6,2.7,13.0,0.8,2.5,14.8,23.5,-0.1,0.0,-0.1,-0.067,-1.3,0.3,-0.9,0.0,,2012-13
141.0,Chris Duhon,30.0,LAL,PG,2.0,0.0,68.0,5.5,0.5,0.727,0.0,1.7,3.5,2.6,15.6,1.5,1.1,31.3,11.0,-0.1,0.0,-0.1,-0.06,-3.5,-1.4,-4.9,0.0,,2012-13
142.0,Russell Westbrook,24.0,OKC,PG,2.0,2.0,68.0,25.6,0.509,0.22,0.341,1.7,19.6,10.7,43.9,4.6,0.0,14.5,37.1,0.1,0.1,0.2,0.144,1.7,2.1,3.8,0.1,,2012-13
143.0,Aaron Brooks,28.0,HOU,PG,6.0,0.0,67.0,11.7,0.414,0.265,0.147,4.9,10.2,7.5,31.5,0.8,1.3,14.2,27.7,-0.1,0.0,-0.1,-0.069,-1.6,-2.0,-3.6,0.0,,2012-13
144.0,David Lee,29.0,GSW,PF,6.0,1.0,65.0,16.5,0.421,0.0,0.182,10.9,36.2,24.2,13.0,2.4,1.2,12.3,27.9,-0.1,0.1,0.1,0.038,0.6,1.7,2.2,0.1,,2012-13
145.0,Steve Nash,38.0,LAL,PG,2.0,2.0,61.0,14.5,0.496,0.13,0.217,3.7,5.9,4.8,26.6,0.0,0.0,10.6,21.6,0.1,0.0,0.0,0.014,2.0,-3.0,-1.0,0.0,,2012-13
146.0,Jordan Crawford,24.0,BOS,SG,5.0,0.0,59.0,1.6,0.377,0.522,0.087,0.0,5.6,3.1,0.0,1.9,0.0,11.2,23.2,-0.2,0.1,-0.2,-0.135,-5.3,-1.6,-6.9,-0.1,,2012-13
147.0,Greg Smith,22.0,HOU,C,5.0,1.0,59.0,13.0,0.63,0.0,1.333,13.0,11.5,12.3,0.0,1.7,3.0,21.9,13.6,0.1,0.0,0.1,0.072,-1.4,0.3,-1.1,0.0,,2012-13
148.0,Ronny Turiaf,30.0,LAC,C,5.0,0.0,59.0,11.0,0.68,0.0,0.4,9.0,8.4,8.7,0.0,0.9,3.9,14.5,11.3,0.1,0.0,0.1,0.081,-2.1,0.7,-1.5,0.0,,2012-13
149.0,Ekpe Udoh,25.0,MIL,C,4.0,0.0,54.0,9.1,0.444,0.0,0.0,6.4,7.3,6.8,3.0,2.0,3.4,0.0,7.9,0.0,0.0,0.0,0.036,-2.1,0.9,-1.2,0.0,,2012-13
150.0,Evan Fournier,20.0,DEN,SG,4.0,4.0,53.0,4.1,0.463,0.471,0.471,0.0,0.0,0.0,11.4,1.9,0.0,22.6,21.4,-0.1,0.0,-0.1,-0.104,-5.4,-2.1,-7.5,-0.1,,2012-13
151.0,Steve Novak,29.0,NYK,SF,9.0,0.0,50.0,15.1,0.692,0.692,0.0,4.4,5.1,4.7,0.0,1.1,0.0,0.0,12.5,0.2,0.1,0.2,0.207,3.2,0.2,3.4,0.1,,2012-13
152.0,Ed Davis,23.0,MEM,PF,8.0,0.0,48.0,7.8,0.472,0.0,0.333,9.5,18.4,13.7,0.0,0.0,1.8,12.7,15.3,0.0,0.0,0.0,0.038,-4.5,-2.4,-6.9,-0.1,,2012-13
153.0,Terrence Williams,25.0,BOS,SF,5.0,0.0,48.0,0.6,0.23,0.3,0.2,2.7,20.7,12.5,23.1,0.0,1.8,26.9,15.8,-0.2,0.1,-0.1,-0.13,-7.4,-0.5,-7.9,-0.1,,2012-13
154.0,Rashard Lewis,33.0,MIA,PF,11.0,0.0,47.0,6.7,0.407,0.2,0.1,2.7,15.5,9.2,14.9,2.3,3.6,22.3,27.7,-0.2,0.1,-0.1,-0.12,-7.3,-0.1,-7.4,-0.1,,2012-13
155.0,DeShawn Stevenson,31.0,ATL,SG,4.0,0.0,45.0,9.2,0.9,1.0,0.0,7.1,17.4,12.2,3.6,0.0,0.0,28.6,7.4,0.1,0.0,0.1,0.107,-0.1,-1.5,-1.5,0.0,,2012-13
156.0,MarShon Brooks,24.0,BRK,SG,7.0,0.0,40.0,4.0,0.45,0.125,0.25,2.9,12.2,7.5,11.3,0.0,0.0,25.3,14.0,0.0,0.0,0.0,-0.041,-4.8,-1.9,-6.8,0.0,,2012-13
157.0,Richard Jefferson,32.0,GSW,SF,7.0,0.0,39.0,12.2,0.502,0.333,1.0,6.0,13.7,10.1,3.7,1.3,2.0,0.0,14.8,0.1,0.0,0.1,0.11,0.3,-0.2,0.1,0.0,,2012-13
158.0,Courtney Lee,27.0,BOS,SG,4.0,0.0,39.0,6.6,0.444,0.4,0.8,0.0,5.6,3.1,4.6,2.8,0.0,0.0,8.8,0.0,0.1,0.1,0.091,-4.7,2.6,-2.1,0.0,,2012-13
159.0,Ryan Hollins,28.0,LAC,C,5.0,0.0,37.0,9.7,0.557,0.0,0.222,10.7,6.7,8.6,9.0,0.0,4.1,16.8,15.6,0.0,0.0,0.0,0.036,-3.7,-0.1,-3.8,0.0,,2012-13
160.0,Daequan Cook,25.0,CHI,SG,6.0,0.0,36.0,-9.2,0.15,0.8,0.0,0.0,10.5,5.1,16.3,1.5,0.0,28.6,18.4,-0.2,0.0,-0.2,-0.309,-12.6,-1.6,-14.2,-0.1,,2012-13
161.0,Terrence Jones,21.0,HOU,PF,2.0,0.0,35.0,10.9,0.353,0.2,0.3,15.7,32.4,23.9,4.8,0.0,2.5,8.1,15.5,0.0,0.0,0.0,-0.015,-0.7,-2.5,-3.1,0.0,,2012-13
162.0,James Jones,32.0,MIA,SF,9.0,0.0,33.0,6.0,0.643,0.571,0.0,0.0,11.0,5.6,0.0,0.0,2.6,22.2,13.2,0.0,0.0,0.0,0.019,-0.7,-1.2,-1.9,0.0,,2012-13
163.0,John Henson,22.0,MIL,PF,4.0,0.0,33.0,-0.1,0.273,0.091,0.0,0.0,31.7,14.9,5.0,3.2,0.0,15.4,18.6,-0.2,0.0,-0.1,-0.18,-9.6,-0.8,-10.4,-0.1,,2012-13
164.0,Amar'e Stoudemire,30.0,NYK,PF,4.0,0.0,33.0,9.8,0.508,0.077,0.308,13.3,19.5,16.2,0.0,0.0,0.0,16.9,25.9,0.0,0.0,0.0,0.066,-3.1,-3.7,-6.9,0.0,,2012-13
165.0,Marquis Daniels,32.0,MIL,SF,3.0,0.0,33.0,14.9,0.545,0.182,0.0,0.0,15.8,7.4,23.7,1.6,0.0,8.3,17.1,0.0,0.0,0.0,0.069,-0.6,1.7,1.0,0.0,,2012-13
166.0,Patty Mills,24.0,SAS,PG,9.0,0.0,31.0,13.5,0.6,0.7,0.0,3.8,7.2,5.5,10.6,0.0,0.0,9.1,16.8,0.1,0.0,0.1,0.119,0.7,-1.0,-0.3,0.0,,2012-13
167.0,Tracy McGrady,33.0,SAS,SF,6.0,0.0,31.0,7.0,0.0,0.429,0.0,3.8,25.1,14.8,29.3,3.5,7.4,22.2,13.7,-0.1,0.1,-0.1,-0.094,-5.8,2.7,-3.1,0.0,,2012-13
168.0,Jordan Hill,25.0,LAL,PF,3.0,0.0,31.0,17.7,0.5,0.0,0.0,7.4,34.6,20.7,5.8,0.0,4.6,0.0,15.1,0.0,0.0,0.1,0.086,1.2,-0.1,1.1,0.0,,2012-13
169.0,Anthony Randolph,23.0,DEN,PF,5.0,0.0,30.0,34.1,0.821,0.0,1.0,0.0,26.1,11.7,0.0,3.3,0.0,11.2,25.4,0.2,0.0,0.2,0.317,6.1,3.5,9.6,0.1,,2012-13
170.0,Orlando Johnson,23.0,IND,SG,12.0,0.0,28.0,1.9,0.334,0.273,0.818,0.0,12.1,6.3,6.0,0.0,0.0,6.3,26.6,-0.1,0.0,-0.1,-0.113,-2.3,-3.4,-5.7,0.0,,2012-13
171.0,Jerry Stackhouse,38.0,BRK,SF,4.0,0.0,28.0,-8.1,0.213,0.7,0.4,4.2,13.1,8.5,0.0,0.0,0.0,14.5,23.1,-0.2,0.0,-0.2,-0.294,-10.9,-6.1,-17.0,-0.1,,2012-13
172.0,Hasheem Thabeet,25.0,OKC,C,4.0,0.0,26.0,-0.7,0.5,0.0,0.0,4.4,21.4,13.0,0.0,2.0,0.0,50.0,7.0,0.0,0.0,0.0,-0.016,-8.7,0.8,-7.9,0.0,,2012-13
173.0,John Jenkins,21.0,ATL,SG,4.0,0.0,24.0,-5.7,0.0,0.333,0.0,0.0,9.3,4.6,18.4,0.0,0.0,40.0,9.9,-0.1,0.0,-0.1,-0.203,-9.4,-4.0,-13.3,-0.1,,2012-13
174.0,Aron Baynes,26.0,SAS,C,4.0,1.0,23.0,10.6,0.571,0.0,0.0,10.3,14.5,12.5,0.0,0.0,0.0,12.5,16.5,0.0,0.0,0.0,0.09,-5.0,-2.5,-7.5,0.0,,2012-13
175.0,Keith Bogans,32.0,BRK,SG,2.0,0.0,23.0,-2.3,0.0,1.0,0.0,0.0,10.6,5.2,11.8,0.0,0.0,50.0,4.1,0.0,0.0,0.0,-0.063,-7.7,-0.7,-8.4,0.0,,2012-13
176.0,Ben Hansbrough,25.0,IND,PG,6.0,0.0,22.0,-6.4,0.0,0.6,0.0,5.6,10.2,8.0,20.4,0.0,3.7,28.6,14.9,-0.1,0.0,-0.1,-0.254,-9.1,-2.3,-11.4,-0.1,,2012-13
177.0,Shelvin Mack,22.0,ATL,PG,4.0,0.0,22.0,32.1,0.556,0.556,0.0,14.6,20.4,17.4,63.8,0.0,0.0,0.0,19.4,0.1,0.0,0.2,0.361,14.0,0.3,14.2,0.1,,2012-13
178.0,Austin Daye,24.0,MEM,SF,4.0,0.0,20.0,4.1,0.415,0.125,0.125,0.0,6.3,3.0,0.0,0.0,4.2,10.6,22.0,0.0,0.0,0.0,-0.077,-5.7,-2.8,-8.5,0.0,,2012-13
179.0,Mike Scott,24.0,ATL,PF,4.0,0.0,20.0,25.2,0.553,0.1,0.4,5.4,33.6,19.2,11.6,0.0,0.0,0.0,27.9,0.1,0.0,0.1,0.229,4.7,-1.3,3.3,0.0,,2012-13
180.0,Willie Green,31.0,LAC,SG,3.0,0.0,20.0,21.6,0.773,0.333,0.667,0.0,18.6,9.6,15.8,2.7,0.0,0.0,9.4,0.1,0.0,0.1,0.224,6.6,3.1,9.7,0.1,,2012-13
181.0,Grant Hill,40.0,LAC,SF,1.0,0.0,20.0,7.4,0.5,0.0,0.0,13.2,12.4,12.8,15.8,0.0,0.0,20.0,12.1,0.0,0.0,0.0,0.026,-1.7,-1.2,-3.0,0.0,,2012-13
182.0,Jodie Meeks,25.0,LAL,SG,1.0,0.0,20.0,1.6,0.41,0.5,0.5,5.7,6.0,5.8,0.0,2.6,0.0,29.1,16.1,-0.1,0.0,-0.1,-0.141,-6.8,0.1,-6.7,0.0,,2012-13
183.0,Dahntay Jones,32.0,ATL,SF,5.0,0.0,19.0,0.2,0.41,0.0,0.5,0.0,5.9,2.9,0.0,0.0,0.0,17.0,14.7,0.0,0.0,0.0,-0.09,-6.7,-3.7,-10.4,0.0,,2012-13
184.0,James Anderson,23.0,HOU,SG,2.0,0.0,18.0,-1.4,0.2,0.6,0.0,6.1,18.9,12.4,0.0,0.0,0.0,0.0,12.2,0.0,0.0,-0.1,-0.14,-7.5,-3.2,-10.7,0.0,,2012-13
185.0,Tony Wroten,19.0,MEM,SG,6.0,0.0,17.0,5.4,0.313,0.182,0.364,6.7,22.3,14.1,20.4,3.2,0.0,13.6,40.5,-0.1,0.0,-0.1,-0.224,-6.2,-1.8,-8.0,0.0,,2012-13
186.0,Andris Biedriņš,26.0,GSW,C,3.0,0.0,17.0,6.4,,,,13.9,31.4,23.1,7.4,0.0,9.2,100.0,2.6,0.0,0.0,0.0,0.094,-8.6,6.3,-2.4,0.0,,2012-13
187.0,Kent Bazemore,23.0,GSW,SG,9.0,0.0,16.0,-13.7,0.102,0.125,0.5,7.4,26.7,17.5,17.1,3.2,0.0,17.0,32.8,-0.2,0.0,-0.2,-0.514,-19.6,-4.8,-24.4,-0.1,,2012-13
188.0,Nando De Colo,25.0,SAS,SG,5.0,0.0,14.0,17.0,0.41,0.75,0.5,16.9,15.9,16.4,20.5,0.0,0.0,0.0,16.5,0.0,0.0,0.1,0.184,1.1,-1.3,-0.2,0.0,,2012-13
189.0,Quentin Richardson,32.0,NYK,SF,5.0,0.0,14.0,12.6,0.5,0.833,0.0,7.9,18.4,12.7,0.0,0.0,0.0,0.0,20.6,0.0,0.0,0.0,0.143,2.5,-1.8,0.7,0.0,,2012-13
190.0,Julyan Stone,24.0,DEN,PG,2.0,0.0,13.0,5.9,1.136,,,0.0,0.0,0.0,9.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.126,-3.6,0.5,-3.1,0.0,,2012-13
191.0,Jon Leuer,23.0,MEM,PF,5.0,0.0,11.0,21.4,0.5,0.0,0.0,20.6,11.5,16.3,0.0,4.9,7.7,0.0,8.5,0.0,0.0,0.1,0.229,3.0,3.4,6.4,0.0,,2012-13
192.0,Ish Smith,24.0,MIL,PG,4.0,0.0,11.0,0.8,0.0,0.0,0.0,0.0,11.9,5.6,39.4,0.0,0.0,50.0,8.6,0.0,0.0,0.0,-0.145,-6.9,-3.0,-9.9,0.0,,2012-13
193.0,Vladimir Radmanović,32.0,CHI,PF,1.0,0.0,10.0,53.8,1.5,1.0,0.0,0.0,0.0,0.0,24.4,11.0,0.0,25.0,18.9,0.1,0.0,0.1,0.414,24.5,14.9,39.4,0.1,,2012-13
194.0,James White,30.0,NYK,SF,4.0,0.0,9.0,17.0,0.5,0.5,0.0,12.2,14.3,13.2,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.144,-0.6,-2.2,-2.8,0.0,,2012-13
195.0,Samuel Dalembert,31.0,MIL,C,1.0,0.0,9.0,-15.5,0.133,0.0,2.0,12.9,29.0,20.4,0.0,5.9,0.0,34.7,30.1,-0.1,0.0,-0.1,-0.544,-22.3,-4.1,-26.4,-0.1,,2012-13
196.0,Scott Machado,22.0,GSW,PG,5.0,0.0,8.0,6.8,0.521,0.0,1.0,0.0,13.4,7.0,18.7,0.0,0.0,25.8,21.6,0.0,0.0,0.0,-0.04,-5.6,-5.7,-11.4,0.0,,2012-13
197.0,Ronnie Brewer,27.0,OKC,SF,1.0,0.0,8.0,-0.5,,,,0.0,13.9,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.026,-4.1,1.0,-3.1,0.0,,2012-13
198.0,Gustavo Ayón,27.0,MIL,C,3.0,0.0,7.0,14.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,0.0,-0.045,0.3,-3.9,-3.6,0.0,,2012-13
199.0,Malcolm Thomas,24.0,CHI,PF,3.0,0.0,6.0,31.8,0.357,0.0,2.5,79.3,0.0,40.9,0.0,0.0,0.0,0.0,33.1,0.0,0.0,0.0,0.079,17.1,-12.6,4.5,0.0,,2012-13
200.0,Chris Wilcox,30.0,BOS,C,2.0,0.0,6.0,5.0,,,,0.0,36.7,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.103,-3.9,0.4,-3.4,0.0,,2012-13
201.0,Perry Jones,21.0,OKC,SF,1.0,0.0,5.0,-5.4,0.0,0.0,0.0,0.0,22.3,11.2,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,-0.182,-7.5,-2.7,-10.2,0.0,,2012-13
202.0,Donatas Motiejūnas,22.0,HOU,PF,1.0,0.0,5.0,53.6,1.025,0.0,0.5,22.0,0.0,11.2,0.0,0.0,0.0,0.0,21.5,0.1,0.0,0.1,0.524,22.4,2.6,25.0,0.0,,2012-13
203.0,Robert Sacre,23.0,LAL,C,2.0,0.0,4.0,10.7,0.0,0.0,0.0,0.0,59.6,29.2,0.0,13.0,0.0,0.0,11.7,0.0,0.0,0.0,-0.096,-3.6,6.0,2.4,0.0,,2012-13
204.0,Marcus Camby,38.0,NYK,PF,3.0,0.0,3.0,27.2,1.0,0.0,0.0,36.7,42.8,39.5,0.0,0.0,0.0,50.0,32.1,0.0,0.0,0.0,0.055,-3.5,-0.1,-3.6,0.0,,2012-13
205.0,Shavlik Randolph,29.0,BOS,PF,1.0,0.0,3.0,8.7,,,,0.0,100.0,60.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.254,-8.0,5.0,-3.0,0.0,,2012-13
206.0,Dwayne Jones,29.0,GSW,PF,2.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.012,-4.6,-5.1,-9.7,0.0,,2012-13
207.0,Tyshawn Taylor,22.0,BRK,PG,2.0,0.0,2.0,-21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0.0,-0.55,-16.8,-10.1,-27.0,0.0,,2012-13
208.0,Jordan Hamilton,22.0,DEN,SF,1.0,0.0,2.0,-19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,-0.536,-14.2,-10.6,-24.8,0.0,,2012-13
209.0,Mirza Teletović,27.0,BRK,PF,1.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.005,-1.5,-2.9,-4.4,0.0,,2012-13
,League Average,,,,,,,,0.529,0.259,0.303,5.1,14.9,10.0,14.1,1.6,1.6,12.8,19.9,,,,,,,,,,2012-13
1.0,Kevin Durant,25.0,OKC,SF,19.0,19.0,815.0,22.6,0.57,0.296,0.386,3.7,19.1,11.8,18.3,1.2,2.3,12.7,31.6,1.5,0.9,2.5,0.145,6.1,0.4,6.4,1.7,,2013-14
2.0,Paul George,23.0,IND,SF,19.0,19.0,781.0,20.5,0.578,0.41,0.406,2.1,20.0,11.2,17.8,2.9,0.8,11.7,26.3,1.3,1.5,2.7,0.169,3.3,2.5,5.9,1.6,,2013-14
3.0,LeBron James,29.0,MIA,PF,20.0,20.0,763.0,31.0,0.668,0.253,0.471,2.5,21.4,12.3,25.6,2.6,1.4,12.9,31.6,3.4,0.9,4.3,0.269,8.5,1.8,10.3,2.4,,2013-14
4.0,Tim Duncan,37.0,SAS,C,23.0,23.0,752.0,21.1,0.568,0.007,0.351,10.4,22.2,16.4,9.6,0.5,3.1,7.3,21.9,2.0,1.2,3.2,0.204,2.5,0.7,3.1,1.0,,2013-14
5.0,Kawhi Leonard,22.0,SAS,SF,23.0,23.0,736.0,18.7,0.606,0.31,0.301,5.1,19.2,12.3,7.8,2.7,1.5,9.7,18.9,1.5,1.5,2.9,0.191,1.9,2.8,4.7,1.3,Finals MVP-1,2013-14
6.0,Russell Westbrook,25.0,OKC,PG,19.0,19.0,735.0,24.9,0.539,0.251,0.412,7.3,13.6,10.6,40.5,2.9,0.6,15.0,34.3,1.6,0.9,2.5,0.166,6.3,1.3,7.6,1.8,,2013-14
7.0,Tony Parker,31.0,SAS,PG,23.0,23.0,719.0,15.8,0.531,0.101,0.202,0.8,6.4,3.7,26.1,1.1,0.2,14.1,28.3,0.3,0.7,1.1,0.071,0.2,-1.6,-1.4,0.1,,2013-14
8.0,Lance Stephenson,23.0,IND,SG,19.0,19.0,705.0,13.5,0.536,0.305,0.223,4.2,18.0,11.2,20.3,1.2,0.5,16.0,19.9,0.3,1.0,1.2,0.085,0.3,0.6,0.9,0.5,,2013-14
9.0,Dwyane Wade,32.0,MIA,SG,20.0,20.0,693.0,18.5,0.56,0.086,0.324,3.2,11.3,7.4,20.7,2.4,0.7,14.5,27.4,0.7,0.5,1.2,0.086,1.6,-0.7,0.9,0.5,,2013-14
10.0,George Hill,27.0,IND,PG,19.0,19.0,687.0,12.8,0.561,0.433,0.343,2.3,10.0,6.2,14.2,1.8,0.5,12.0,16.5,0.7,0.9,1.5,0.107,-0.2,1.2,1.0,0.5,,2013-14
11.0,David West,33.0,IND,PF,19.0,19.0,687.0,15.5,0.528,0.041,0.249,4.3,17.9,11.3,20.8,1.1,2.0,13.7,22.4,0.3,1.0,1.3,0.093,0.2,1.4,1.6,0.6,,2013-14
12.0,Chris Bosh,29.0,MIA,C,20.0,20.0,686.0,18.2,0.596,0.323,0.21,4.8,16.5,10.9,5.4,1.4,2.7,5.3,19.7,1.4,0.6,2.0,0.14,2.9,-0.8,2.1,0.7,,2013-14
13.0,Boris Diaw,31.0,SAS,PF,23.0,3.0,604.0,15.3,0.582,0.281,0.3,5.0,16.3,10.8,18.7,1.2,0.4,13.8,16.2,1.1,0.8,2.0,0.155,1.9,1.9,3.8,0.9,,2013-14
14.0,Manu Ginóbili,36.0,SAS,SG,23.0,0.0,586.0,20.3,0.593,0.443,0.397,1.8,12.9,7.5,25.1,3.2,0.3,15.7,26.2,1.2,1.0,2.2,0.184,2.9,2.4,5.3,1.1,,2013-14
15.0,Serge Ibaka,24.0,OKC,PF,17.0,17.0,581.0,16.6,0.633,0.088,0.231,6.4,15.7,11.3,3.5,1.0,5.4,11.0,14.3,1.0,0.7,1.7,0.143,1.1,1.7,2.8,0.7,,2013-14
16.0,Roy Hibbert,27.0,IND,C,19.0,19.0,542.0,12.1,0.511,0.007,0.388,10.0,13.3,11.7,5.4,0.4,4.4,12.7,17.7,0.2,0.7,0.9,0.084,-2.6,0.3,-2.2,0.0,,2013-14
17.0,Mario Chalmers,27.0,MIA,PG,20.0,19.0,535.0,10.2,0.525,0.387,0.225,0.5,10.6,5.7,20.7,2.0,1.1,19.7,14.5,0.1,0.4,0.5,0.044,-1.5,-0.3,-1.8,0.0,,2013-14
18.0,Reggie Jackson,23.0,OKC,PG,19.0,4.0,531.0,11.8,0.582,0.329,0.273,2.9,11.9,7.7,14.4,0.5,0.6,17.4,18.7,0.5,0.3,0.7,0.067,-0.1,-0.9,-1.0,0.1,,2013-14
19.0,Danny Green,26.0,SAS,SG,23.0,23.0,529.0,16.5,0.65,0.635,0.069,2.0,13.0,7.6,5.9,3.1,2.6,10.9,16.1,0.9,1.0,1.9,0.172,2.5,3.7,6.2,1.1,,2013-14
20.0,Ray Allen,38.0,MIA,SG,20.0,1.0,527.0,12.8,0.581,0.594,0.259,3.4,13.2,8.5,9.7,1.5,0.7,13.1,17.8,0.6,0.3,0.9,0.08,1.1,-0.9,0.2,0.3,,2013-14
21.0,Tiago Splitter,29.0,SAS,C,23.0,18.0,516.0,19.1,0.659,0.01,0.71,10.5,21.0,15.9,12.6,1.6,1.7,12.1,13.4,1.7,0.9,2.6,0.239,2.0,3.1,5.1,0.9,,2013-14
22.0,Blake Griffin,24.0,LAC,PF,13.0,13.0,478.0,21.7,0.554,0.03,0.41,8.1,15.2,11.5,18.2,1.7,2.5,10.1,27.9,1.1,0.3,1.4,0.143,3.9,0.5,4.4,0.8,,2013-14
23.0,Chris Paul,28.0,LAC,PG,13.0,13.0,472.0,23.6,0.583,0.355,0.269,2.8,10.8,6.7,45.4,3.9,0.0,15.0,23.9,1.5,0.5,1.9,0.195,6.4,2.4,8.8,1.3,,2013-14
24.0,Joe Johnson,32.0,BRK,SG,12.0,12.0,469.0,20.3,0.626,0.288,0.234,2.3,10.5,6.2,14.5,0.7,0.6,8.6,23.1,1.4,0.1,1.5,0.153,4.4,-0.5,3.8,0.7,,2013-14
25.0,Damian Lillard,23.0,POR,PG,11.0,11.0,466.0,19.3,0.578,0.37,0.349,2.8,10.1,6.5,25.8,1.2,0.2,12.1,23.4,1.2,0.1,1.3,0.13,5.2,-0.3,4.9,0.8,,2013-14
